,material_id,cif,formula,heat_all,heat_ref,dir_gap,ind_gap
10438,5704,"# generated using pymatgen
data_GeOsN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.81430053
_cell_length_b   3.81430053
_cell_length_c   3.81430053
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GeOsN2O
_chemical_formula_sum   'Ge1 Os1 N2 O1'
_cell_volume   55.49383336
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  -0.14066227  0.00000000  -0.00000000  1
  Ge  Ge1  1  0.22341616  0.50000000  0.50000000  1
  N  N2  1  0.11402575  -0.00000000  0.50000000  1
  N  N3  1  0.11402575  0.50000000  0.00000000  1
  O  O4  1  -0.30385367  0.50000000  0.50000000  1
",OsGeON2,1.32,1.329008248716211,0.0,0.0
18285,8208,"# generated using pymatgen
data_TaBeSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83891352
_cell_length_b   3.83891352
_cell_length_c   3.83891352
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaBeSO2
_chemical_formula_sum   'Ta1 Be1 S1 O2'
_cell_volume   56.57505541
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.02938720  0.00000000  0.00000000  1
  Be  Be1  1  0.57148912  0.50000000  0.50000000  1
  S  S2  1  0.41092561  0.00000000  0.50000000  1
  O  O3  1  0.51374787  0.50000000  -0.00000000  1
  O  O4  1  -0.01813294  0.50000000  0.50000000  1
",TaBeO2S,1.3,1.2951656920675432,0.0,0.0
3746,15978,"# generated using pymatgen
data_TiRuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86798898
_cell_length_b   3.86798898
_cell_length_c   3.86798898
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiRuO3
_chemical_formula_sum   'Ti1 Ru1 O3'
_cell_volume   57.87029328
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ru  Ru0  1  0.00106447  0.00000000  0.00000000  1
  Ti  Ti1  1  0.50903584  0.50000000  0.50000000  1
  O  O2  1  0.49916578  0.00000000  0.50000000  1
  O  O3  1  0.49916578  0.50000000  -0.00000000  1
  O  O4  1  0.00357060  0.50000000  0.50000000  1
",RuTiO3,0.96,0.9515455684655648,0.0,0.0
18113,5322,"# generated using pymatgen
data_InSnNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.31784780
_cell_length_b   4.31784780
_cell_length_c   4.31784780
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InSnNOF
_chemical_formula_sum   'In1 Sn1 N1 O1 F1'
_cell_volume   80.50113213
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.00145059  0.00000000  0.00000000  1
  In  In1  1  0.50066862  0.50000000  0.50000000  1
  F  F2  1  0.50005078  0.00000000  0.50000000  1
  N  N3  1  0.50019717  0.50000000  0.00000000  1
  O  O4  1  0.00116182  0.50000000  0.50000000  1
",SnInOFN,0.84,0.8121861891461478,0.0,0.0
9997,11160,"# generated using pymatgen
data_MnWO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03716338
_cell_length_b   4.03716338
_cell_length_c   4.03716338
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnWO2F
_chemical_formula_sum   'Mn1 W1 O2 F1'
_cell_volume   65.80046679
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W0  1  0.00055051  0.00000000  0.00000000  1
  Mn  Mn1  1  0.50500908  0.50000000  0.50000000  1
  F  F2  1  0.49967990  0.00000000  0.50000000  1
  O  O3  1  0.50005378  0.50000000  0.00000000  1
  O  O4  1  0.00462995  0.50000000  0.50000000  1
",WMnO2F,1.44,1.3429556089351675,0.0,0.0
11926,18079,"# generated using pymatgen
data_KVN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.01086655
_cell_length_b   4.01086655
_cell_length_c   4.01086655
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KVN3
_chemical_formula_sum   'K1 V1 N3'
_cell_volume   64.52301279
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1
  V  V1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",KVN3,1.48,0.8739557707852874,0.0,0.0
611,3716,"# generated using pymatgen
data_LaAsNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28170191
_cell_length_b   4.28170191
_cell_length_c   4.28170191
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaAsNOF
_chemical_formula_sum   'La1 As1 N1 O1 F1'
_cell_volume   78.49631800
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.09611483  0.00000000  0.00000000  1
  As  As1  1  0.53753992  0.50000000  0.50000000  1
  F  F2  1  0.45497332  0.00000000  0.50000000  1
  N  N3  1  0.47215169  0.50000000  0.00000000  1
  O  O4  1  -0.03145073  0.50000000  0.50000000  1
",LaAsOFN,0.94,0.945091345386328,0.0,0.0
13754,7169,"# generated using pymatgen
data_TaSnN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12875909
_cell_length_b   4.12875909
_cell_length_c   4.12875909
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaSnN2O
_chemical_formula_sum   'Ta1 Sn1 N2 O1'
_cell_volume   70.38151783
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.30598351  -0.00000000  0.00000000  1
  Sn  Sn1  1  0.60263613  0.50000000  0.50000000  1
  N  N2  1  0.46464776  -0.00000000  0.50000000  1
  N  N3  1  0.46464776  0.50000000  -0.00000000  1
  O  O4  1  0.07435115  0.50000000  0.50000000  1
",TaSnON2,1.12,1.1250109769757486,0.0,0.0
9554,10879,"# generated using pymatgen
data_AsOsO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09198575
_cell_length_b   4.09198575
_cell_length_c   4.09198575
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AsOsO2F
_chemical_formula_sum   'As1 Os1 O2 F1'
_cell_volume   68.51763096
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  As  As0  1  0.16818084  0.00000000  0.00000000  1
  Os  Os1  1  0.46944070  0.50000000  0.50000000  1
  F  F2  1  0.59719680  0.00000000  0.50000000  1
  O  O3  1  0.39045763  0.50000000  0.00000000  1
  O  O4  1  -0.04577079  0.50000000  0.50000000  1
",AsOsO2F,1.36,1.361459761351722,0.0,0.0
12329,11038,"# generated using pymatgen
data_HfTaO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16093645
_cell_length_b   4.16093645
_cell_length_c   4.16093645
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfTaO2F
_chemical_formula_sum   'Hf1 Ta1 O2 F1'
_cell_volume   72.03992429
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00003191  0.00000000  0.00000000  1
  Ta  Ta1  1  0.50481070  0.50000000  0.50000000  1
  F  F2  1  0.49973916  0.00000000  0.50000000  1
  O  O3  1  0.50054033  0.50000000  0.00000000  1
  O  O4  1  0.00495804  0.50000000  0.50000000  1
",HfTaO2F,1.58,1.5311486201074374,0.0,0.0
8895,11186,"# generated using pymatgen
data_ZrTeO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41403837
_cell_length_b   4.41403837
_cell_length_c   4.41403837
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrTeO2F
_chemical_formula_sum   'Zr1 Te1 O2 F1'
_cell_volume   86.00195291
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  -0.16479688  0.00000000  0.00000000  1
  Te  Te1  1  0.52621957  0.50000000  0.50000000  1
  F  F2  1  -0.05994274  0.00000000  0.50000000  1
  O  O3  1  0.77914825  0.50000000  0.00000000  1
  O  O4  1  0.10516359  0.50000000  0.50000000  1
",ZrTeO2F,1.42,1.417084145799378,0.0,0.0
15734,4620,"# generated using pymatgen
data_KTiNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.35511189
_cell_length_b   4.35511189
_cell_length_c   4.35511189
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KTiNOF
_chemical_formula_sum   'K1 Ti1 N1 O1 F1'
_cell_volume   82.60340538
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00029812  0.00000000  0.00000000  1
  K  K1  1  0.50493129  0.50000000  0.50000000  1
  F  F2  1  0.49958671  0.00000000  0.50000000  1
  N  N3  1  0.49997085  0.50000000  0.00000000  1
  O  O4  1  0.00482949  0.50000000  0.50000000  1
",TiKOFN,3.42,3.232545922671764,0.0,0.0
15157,5802,"# generated using pymatgen
data_ScBiN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.22321812
_cell_length_b   4.22321812
_cell_length_c   4.22321812
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScBiN2O
_chemical_formula_sum   'Sc1 Bi1 N2 O1'
_cell_volume   75.32350804
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00126267  0.00000000  -0.00000000  1
  Bi  Bi1  1  0.50056982  0.50000000  0.50000000  1
  N  N2  1  0.50065935  -0.00000000  0.50000000  1
  N  N3  1  0.50065935  0.50000000  0.00000000  1
  O  O4  1  0.00014299  0.50000000  0.50000000  1
",ScBiON2,1.88,1.8843006873713928,0.0,0.0
3809,3628,"# generated using pymatgen
data_CrAgNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20747260
_cell_length_b   4.20747260
_cell_length_c   4.20747260
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrAgNOF
_chemical_formula_sum   'Cr1 Ag1 N1 O1 F1'
_cell_volume   74.48415425
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00030670  0.00000000  0.00000000  1
  Ag  Ag1  1  0.50543364  0.50000000  0.50000000  1
  F  F2  1  0.49989663  0.00000000  0.50000000  1
  N  N3  1  0.49993660  0.50000000  0.00000000  1
  O  O4  1  0.00490372  0.50000000  0.50000000  1
",CrAgOFN,1.94,1.8782319759467296,0.0,0.0
2007,12964,"# generated using pymatgen
data_KTlO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.42516003
_cell_length_b   4.42516003
_cell_length_c   4.42516003
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KTlO2F
_chemical_formula_sum   'K1 Tl1 O2 F1'
_cell_volume   86.65366667
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00049694  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50507507  0.50000000  0.50000000  1
  F  F2  1  0.49956857  0.00000000  0.50000000  1
  O  O3  1  0.50036918  0.50000000  0.00000000  1
  O  O4  1  0.00481882  0.50000000  0.50000000  1
",KTlO2F,1.12,1.0441312085163368,0.0,0.0
15279,11137,"# generated using pymatgen
data_BiRhO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.15713424
_cell_length_b   4.15713424
_cell_length_c   4.15713424
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BiRhO2F
_chemical_formula_sum   'Bi1 Rh1 O2 F1'
_cell_volume   71.84261734
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.00082928  0.00000000  0.00000000  1
  Rh  Rh1  1  0.50528239  0.50000000  0.50000000  1
  F  F2  1  0.50017759  0.00000000  0.50000000  1
  O  O3  1  0.49949086  0.50000000  0.00000000  1
  O  O4  1  0.00498483  0.50000000  0.50000000  1
",BiRhO2F,1.06,1.0633458561501676,0.0,0.0
14413,2517,"# generated using pymatgen
data_KNbNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.14815121
_cell_length_b   4.14815121
_cell_length_c   4.14815121
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNbNO2
_chemical_formula_sum   'K1 Nb1 N1 O2'
_cell_volume   71.37789530
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00776137  -0.00000000  -0.00000000  1
  Nb  Nb1  1  0.52560240  0.50000000  0.50000000  1
  N  N2  1  0.47759690  -0.00000000  0.50000000  1
  O  O3  1  0.50293309  0.50000000  0.00000000  1
  O  O4  1  -0.00426670  0.50000000  0.50000000  1
",KNbO2N,0.1,0.345336350983203,0.0,0.0
17819,8874,"# generated using pymatgen
data_VAuSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.33188010
_cell_length_b   4.33188010
_cell_length_c   4.33188010
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VAuSO2
_chemical_formula_sum   'V1 Au1 S1 O2'
_cell_volume   81.28853260
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.36959069  0.00000000  0.00000000  1
  Au  Au1  1  0.50333052  0.50000000  0.50000000  1
  S  S2  1  0.08849412  0.00000000  0.50000000  1
  O  O3  1  0.44012582  0.50000000  0.00000000  1
  O  O4  1  -0.01093864  0.50000000  0.50000000  1
",VAuO2S,1.32,1.297668201757214,0.0,0.0
6228,17588,"# generated using pymatgen
data_YTeN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98584644
_cell_length_b   3.98584644
_cell_length_c   3.98584644
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YTeN3
_chemical_formula_sum   'Y1 Te1 N3'
_cell_volume   63.32303025
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.00000000  0.00000000  1
  Te  Te1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",YTeN3,1.1,1.1010531097729206,0.0,0.0
929,1179,"# generated using pymatgen
data_ScInNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20076278
_cell_length_b   4.20076278
_cell_length_c   4.20076278
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScInNO2
_chemical_formula_sum   'Sc1 In1 N1 O2'
_cell_volume   74.12837382
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.22036579  0.00000000  -0.00000000  1
  In  In1  1  0.52990310  0.50000000  0.50000000  1
  N  N2  1  0.39714773  -0.00000000  0.50000000  1
  O  O3  1  0.40364781  0.50000000  -0.00000000  1
  O  O4  1  0.01155307  0.50000000  0.50000000  1
",ScInO2N,1.12,1.115260432002362,0.0,0.0
18454,13949,"# generated using pymatgen
data_RbBiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.47612791
_cell_length_b   4.47612791
_cell_length_c   4.47612791
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbBiO3
_chemical_formula_sum   'Rb1 Bi1 O3'
_cell_volume   89.68245050
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.00054784  -0.00000000  0.00000000  1
  Rb  Rb1  1  0.50455864  0.50000000  0.50000000  1
  O  O2  1  0.50009865  -0.00000000  0.50000000  1
  O  O3  1  0.50009865  0.50000000  0.00000000  1
  O  O4  1  0.00466313  0.50000000  0.50000000  1
",BiRbO3,2.2,2.1929096966859456,0.0,0.0
13749,3251,"# generated using pymatgen
data_HfAsNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.21606903
_cell_length_b   4.21606903
_cell_length_c   4.21606903
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfAsNOF
_chemical_formula_sum   'Hf1 As1 N1 O1 F1'
_cell_volume   74.94163047
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.19613733  0.00000000  0.00000000  1
  As  As1  1  0.58089210  0.50000000  0.50000000  1
  F  F2  1  0.30178893  0.00000000  0.50000000  1
  N  N3  1  0.39999428  0.50000000  0.00000000  1
  O  O4  1  -0.00033063  0.50000000  0.50000000  1
",HfAsOFN,1.5,1.5022812147399485,0.0,0.0
